id,price
700010085020140926T000000,332654.0
403740028020140923T000000,411264.0
142340016020140618T000000,313619.0
776740006020141119T000000,506456.0
946590050020140617T000000,623682.0
383125015020150326T000000,590771.0
524540003020150223T000000,335278.0
178200016020140530T000000,314853.0
243620039520140610T000000,651223.0
934870002020140825T000000,744279.0
079700033020150402T000000,477475.0
322204911220150507T000000,611551.0
010920014020150506T000000,506456.0
212504913920140806T000000,547851.0
329180014020141107T000000,350083.0
333300143020140912T000000,473738.0
788360070020150122T000000,266964.0
666241025020150321T000000,492719.0
030500017020140610T000000,550008.0
132505908320140527T000000,424393.0
812210069020140623T000000,424393.0
193730028020141030T000000,337922.0
889870082020140707T000000,311164.0
559290028520141104T000000,576556.0
036900004520141010T000000,429425.0
947700030020140728T000000,460889.0
811860008020150220T000000,462703.0
272205901020140618T000000,738454.0
982820054520140513T000000,396977.0
422220021020140522T000000,381685.0
605240163120150205T000000,350083.0
538100041120150410T000000,361260.0
561210006520140529T000000,395421.0
075200003520140520T000000,581104.0
544830015020150105T000000,441397.0
433880060020140609T000000,383187.0
144280040020140628T000000,434515.0
816550151020141125T000000,377213.0
222530058520141120T000000,408045.0
984230003620141008T000000,343274.0
220550040020140514T000000,432812.0
614660017020140703T000000,265918.0
169700037020150325T000000,308729.0
865141009020150508T000000,285401.0
675130038520150424T000000,404852.0
684070116020141029T000000,475603.0
363008007020140710T000000,369876.0
150480005020150312T000000,744279.0
743650036020140606T000000,366982.0
042504918120140912T000000,312389.0
556140014020140521T000000,530902.0
313410016220140717T000000,641070.0
431570017520140612T000000,330051.0
803270007220150415T000000,344625.0
777200001020150309T000000,444879.0
435870013520141118T000000,518535.0
124500182020150429T000000,504470.0
885600473020140917T000000,383187.0
111800046520150312T000000,905814.0
264140029020141028T000000,416139.0
500600003520150427T000000,395421.0
326020011020141208T000000,721252.0
018500016120141015T000000,412882.0
717020008520150327T000000,296836.0
142308905520140613T000000,1015114.0
808340006620150423T000000,514477.0
397540026020140902T000000,545704.0
142340022520140721T000000,307519.0
405115007020141223T000000,312634.0
390492073020150427T000000,656359.0
856279015020140626T000000,682657.0
388580610520140521T000000,874348.0
602150032020150507T000000,481241.0
362996068020140926T000000,387730.0
733460073020141211T000000,381685.0
064330018020140523T000000,416139.0
525570016020140805T000000,567567.0
856272042020150430T000000,1320750.0
947720153020150423T000000,366982.0
757570001520140710T000000,490787.0
068200003020140703T000000,506456.0
436470087520140729T000000,301537.0
358275012020140715T000000,390788.0
728710013520141001T000000,421072.0
800160013020150501T000000,411264.0
857090002320141010T000000,335278.0
075100002020140626T000000,295672.0
614560151020140822T000000,303916.0
865144074020150121T000000,406445.0
607160034020141113T000000,422730.0
780290022420140707T000000,631075.0
712930420020141222T000000,294513.0
785337002020141014T000000,729803.0
760580009020150108T000000,631075.0
032205909720141105T000000,358433.0
645030382020140930T000000,283168.0
894639004020140508T000000,722954.0
614660059520150410T000000,287653.0
762570261520150114T000000,260745.0
251710120020140707T000000,466352.0
132172017020140817T000000,792561.0
006500021020140626T000000,333963.0
132407908220141117T000000,417777.0
117600131020150304T000000,1128699.0
111570004020141201T000000,646126.0
613980039020141006T000000,439666.0
436470060020150330T000000,305112.0
109961083020141202T000000,345982.0
926570000520140822T000000,406445.0
722850190320140805T000000,278753.0
278091010020141218T000000,554346.0
195463008020140619T000000,626136.0
725400010020141215T000000,460889.0
001300246020150318T000000,406445.0
422197006020150506T000000,578826.0
082203911120150327T000000,471881.0
612760003620141105T000000,524682.0
730430104520150203T000000,277660.0
684470341020140924T000000,412882.0
510140526520140911T000000,481241.0
722970016520141202T000000,406445.0
911320029020140625T000000,545704.0
721266052020150326T000000,384695.0
431920006020140709T000000,612272.0
248500007620150122T000000,870920.0
638150215520150116T000000,368426.0
362992106020140715T000000,638556.0
142406905620140805T000000,1027147.0
155990008020141121T000000,409651.0
278500029020140507T000000,396977.0
941840024020141028T000000,453703.0
201380135020150220T000000,364110.0
738530002020140613T000000,724091.0
531810050420140728T000000,362682.0
785540033020140604T000000,583391.0
682110235020150109T000000,289921.0
885692011020150504T000000,477475.0
785211069020140522T000000,661537.0
375160078420150403T000000,494658.0
685570008020140714T000000,333963.0
685270052020150406T000000,354234.0
133780106020150305T000000,459082.0
352403914420141007T000000,387730.0
322620010520140523T000000,436226.0
312604926120150316T000000,296836.0
712930052020141013T000000,326184.0
022605906520140903T000000,498560.0
927020016020141028T000000,380188.0
104270005020140723T000000,669379.0
332406907020140707T000000,327468.0
117500007320140606T000000,403264.0
607200044020150206T000000,556528.0
641460026020141030T000000,300355.0
546950286020150107T000000,661537.0
103640020020150213T000000,395421.0
137780013520150402T000000,404852.0
729270000520141014T000000,726941.0
515320050620140731T000000,303916.0
212303903220141027T000000,276572.0
413696001020150327T000000,805113.0
510140391520150403T000000,340588.0
944830006120140708T000000,306313.0
092300028020140722T000000,565342.0
327860090020141231T000000,412882.0
202570020020150220T000000,362682.0
614660017520141107T000000,276572.0
726620008520150325T000000,512460.0
868228027020140903T000000,432812.0
334210322820140804T000000,508449.0
202577056020141103T000000,1933342.0
927620216020141126T000000,464524.0
383063009020150417T000000,347344.0
082206906620150223T000000,387730.0
153090029020141007T000000,502492.0
789980004520141202T000000,293358.0
681780115020150330T000000,479354.0
814630020520140710T000000,398540.0
026300035920140630T000000,351461.0
882290102420150423T000000,340588.0
062965038020150123T000000,393871.0
122603912420150428T000000,375734.0
674470034320141209T000000,494658.0
941360001020150206T000000,396977.0
062942008020140820T000000,685344.0
029307031020150213T000000,976009.0
925090012420150505T000000,341928.0
214090010020150203T000000,443308.0
112006903620141218T000000,380188.0
135730024020141027T000000,344625.0
317910048220150126T000000,308729.0
538100004820150427T000000,279850.0
293730005020150227T000000,1047522.0
785342011020141003T000000,611551.0
927420410020140910T000000,375734.0
278725008020150327T000000,604386.0
087100173520140911T000000,434515.0
177310012120140623T000000,316092.0
912610076520140801T000000,344625.0
