id,price
700010085020140926T000000,460770.0
403740028020140923T000000,460256.0
142340016020140618T000000,240762.0
776740006020141119T000000,564188.0
946590050020140617T000000,722130.0
383125015020150326T000000,410641.0
524540003020150223T000000,246856.0
178200016020140530T000000,286938.0
243620039520140610T000000,763838.0
934870002020140825T000000,895121.0
079700033020150402T000000,392433.0
322204911220150507T000000,326176.0
010920014020150506T000000,301541.0
212504913920140806T000000,749007.0
329180014020141107T000000,283627.0
333300143020140912T000000,490602.0
788360070020150122T000000,255513.0
666241025020150321T000000,565996.0
030500017020140610T000000,642546.0
132505908320140527T000000,572310.0
812210069020140623T000000,435494.0
193730028020141030T000000,436702.0
889870082020140707T000000,248115.0
559290028520141104T000000,422244.0
036900004520141010T000000,613809.0
947700030020140728T000000,494144.0
811860008020150220T000000,377303.0
272205901020140618T000000,494845.0
982820054520140513T000000,461391.0
422220021020140522T000000,258022.0
605240163120150205T000000,279508.0
538100041120150410T000000,294719.0
561210006520140529T000000,472698.0
075200003520140520T000000,581449.0
544830015020150105T000000,516677.0
433880060020140609T000000,303043.0
144280040020140628T000000,290710.0
816550151020141125T000000,360036.0
222530058520141120T000000,471128.0
984230003620141008T000000,310537.0
220550040020140514T000000,435927.0
614660017020140703T000000,184738.0
169700037020150325T000000,220104.0
865141009020150508T000000,192544.0
675130038520150424T000000,445246.0
684070116020141029T000000,591820.0
363008007020140710T000000,363824.0
150480005020150312T000000,597147.0
743650036020140606T000000,501178.0
042504918120140912T000000,376445.0
556140014020140521T000000,496617.0
313410016220140717T000000,817028.0
431570017520140612T000000,326983.0
803270007220150415T000000,439752.0
777200001020150309T000000,520524.0
435870013520141118T000000,535699.0
124500182020150429T000000,672765.0
885600473020140917T000000,232591.0
111800046520150312T000000,1232406.0
264140029020141028T000000,317310.0
500600003520150427T000000,295850.0
326020011020141208T000000,710746.0
018500016120141015T000000,310936.0
717020008520150327T000000,421034.0
142308905520140613T000000,839623.0
808340006620150423T000000,674905.0
397540026020140902T000000,632335.0
142340022520140721T000000,240070.0
405115007020141223T000000,233511.0
390492073020150427T000000,727968.0
856279015020140626T000000,749851.0
388580610520140521T000000,912679.0
602150032020150507T000000,576097.0
362996068020140926T000000,398416.0
733460073020141211T000000,293756.0
064330018020140523T000000,476861.0
525570016020140805T000000,693877.0
856272042020150430T000000,1225302.0
947720153020150423T000000,440898.0
757570001520140710T000000,717902.0
068200003020140703T000000,589907.0
436470087520140729T000000,280097.0
358275012020140715T000000,449038.0
728710013520141001T000000,489817.0
800160013020150501T000000,289317.0
857090002320141010T000000,271618.0
075100002020140626T000000,349970.0
614560151020140822T000000,351821.0
865144074020150121T000000,279094.0
607160034020141113T000000,463645.0
780290022420140707T000000,576234.0
712930420020141222T000000,275391.0
785337002020141014T000000,684649.0
760580009020150108T000000,754784.0
032205909720141105T000000,276308.0
645030382020140930T000000,315272.0
894639004020140508T000000,464348.0
614660059520150410T000000,202935.0
762570261520150114T000000,248079.0
251710120020140707T000000,348012.0
132172017020140817T000000,626619.0
006500021020140626T000000,362423.0
132407908220141117T000000,445937.0
117600131020150304T000000,1200802.0
111570004020141201T000000,641726.0
613980039020141006T000000,516581.0
436470060020150330T000000,286145.0
109961083020141202T000000,225314.0
926570000520140822T000000,465136.0
722850190320140805T000000,337595.0
278091010020141218T000000,370942.0
195463008020140619T000000,798000.0
725400010020141215T000000,551825.0
001300246020150318T000000,331219.0
422197006020150506T000000,359433.0
082203911120150327T000000,379178.0
612760003620141105T000000,680800.0
730430104520150203T000000,304071.0
684470341020140924T000000,517111.0
510140526520140911T000000,549229.0
722970016520141202T000000,337570.0
911320029020140625T000000,687712.0
721266052020150326T000000,251164.0
431920006020140709T000000,656682.0
248500007620150122T000000,742694.0
638150215520150116T000000,408299.0
362992106020140715T000000,688119.0
142406905620140805T000000,950787.0
155990008020141121T000000,472408.0
278500029020140507T000000,521666.0
941840024020141028T000000,434046.0
201380135020150220T000000,269965.0
738530002020140613T000000,781292.0
531810050420140728T000000,499366.0
785540033020140604T000000,764237.0
682110235020150109T000000,359429.0
885692011020150504T000000,426076.0
785211069020140522T000000,670794.0
375160078420150403T000000,321539.0
685570008020140714T000000,378483.0
685270052020150406T000000,437710.0
133780106020150305T000000,637793.0
352403914420141007T000000,388921.0
322620010520140523T000000,388374.0
312604926120150316T000000,349248.0
712930052020141013T000000,291328.0
022605906520140903T000000,596784.0
927020016020141028T000000,490355.0
104270005020140723T000000,808119.0
332406907020140707T000000,336538.0
117500007320140606T000000,504788.0
607200044020150206T000000,590944.0
641460026020141030T000000,347043.0
546950286020150107T000000,519188.0
103640020020150213T000000,559472.0
137780013520150402T000000,469393.0
729270000520141014T000000,688480.0
515320050620140731T000000,214712.0
212303903220141027T000000,217384.0
413696001020150327T000000,540651.0
510140391520150403T000000,412455.0
944830006120140708T000000,324290.0
092300028020140722T000000,705560.0
327860090020141231T000000,396232.0
202570020020150220T000000,247294.0
614660017520141107T000000,190928.0
726620008520150325T000000,655227.0
868228027020140903T000000,488141.0
334210322820140804T000000,475935.0
202577056020141103T000000,1173236.0
927620216020141126T000000,514542.0
383063009020150417T000000,251151.0
082206906620150223T000000,357622.0
153090029020141007T000000,573363.0
789980004520141202T000000,286148.0
681780115020150330T000000,627216.0
814630020520140710T000000,482559.0
026300035920140630T000000,409990.0
882290102420150423T000000,384709.0
062965038020150123T000000,241548.0
122603912420150428T000000,453926.0
674470034320141209T000000,563085.0
941360001020150206T000000,659211.0
062942008020140820T000000,795127.0
029307031020150213T000000,1092633.0
925090012420150505T000000,397357.0
214090010020150203T000000,315641.0
112006903620141218T000000,245875.0
135730024020141027T000000,409984.0
317910048220150126T000000,391722.0
538100004820150427T000000,202922.0
293730005020150227T000000,1173744.0
785342011020141003T000000,593284.0
927420410020140910T000000,472354.0
278725008020150327T000000,712751.0
087100173520140911T000000,572846.0
177310012120140623T000000,333614.0
912610076520140801T000000,390725.0
172105928620150121T000000,341383.0
881840049020140611T000000,534715.0
501400010020140924T000000,392278.0
364410010120140707T000000,363576.0
027200012520140829T000000,382233.0
261830019020141224T000000,230300.0
865141074020150219T000000,196413.0
338090012520140527T000000,433263.0
358650107520150109T000000,714754.0
516970002220140915T000000,386987.0
796790015020150430T000000,460926.0
894639015020140722T000000,375812.0
286920011020140621T000000,912239.0
502190016020140618T000000,511601.0
352800004020150326T000000,1880454.0
701070101620150209T000000,451501.0
389250015020140521T000000,1614789.0
412381009020140909T000000,351301.0
548680007020140620T000000,1764275.0
608300008320140611T000000,289597.0
343850243720150203T000000,350331.0
801860088020140611T000000,234082.0
177835007020140509T000000,744468.0
918470053520150413T000000,829224.0
118000062520141029T000000,381302.0
785330139020140821T000000,961837.0
785330124020140717T000000,514055.0
025960053020140505T000000,520333.0
756870021520150312T000000,395991.0
865120008020140619T000000,928910.0
242441011020140611T000000,396434.0
317910006020140916T000000,995744.0
892900038020140805T000000,448582.0
258190006020150402T000000,483397.0
407780008820140811T000000,586175.0
305680023020140820T000000,353457.0
882490002020150327T000000,703763.0
692960094520140825T000000,301688.0
072304915620141112T000000,317100.0
172304956720140730T000000,285474.0
757491042020141201T000000,774358.0
336240043120140626T000000,496148.0
755080122020150227T000000,420830.0
291100010020150310T000000,276244.0
541240017020150414T000000,248524.0
303420036620141203T000000,464995.0
867220011020150317T000000,994630.0
413943091020141021T000000,1133904.0
880781009020140925T000000,409727.0
317910230520140717T000000,621589.0
894460062020140703T000000,516720.0
390410003520140508T000000,308971.0
719933001020150417T000000,481646.0
241460040020140805T000000,279781.0
894180010020150427T000000,955998.0
416660047320141209T000000,368723.0
806800058520140827T000000,243151.0
781280031020140625T000000,254726.0
292604943720141014T000000,436413.0
363020052020150421T000000,583300.0
162405921920141105T000000,739078.0
381980028020140819T000000,394703.0
722450037520140715T000000,288938.0
541651014020140710T000000,376492.0
882590046520140507T000000,584182.0
072304959620140509T000000,226767.0
390512054020140618T000000,566019.0
151591029020140825T000000,417820.0
051850046020141008T000000,879760.0
685270047620141211T000000,502240.0
421740119520150303T000000,882628.0
024900018020141201T000000,1118450.0
954720034020150120T000000,527871.0
160460122520150420T000000,415937.0
343850108120141215T000000,302121.0
812770044020141211T000000,592039.0
812630041020140725T000000,600999.0
785215053020140911T000000,421504.0
186140011620150116T000000,653080.0
635400005020140908T000000,735952.0
299780001520150407T000000,378524.0
082507901920141203T000000,858489.0
873300004520141007T000000,451726.0
197220042820140625T000000,438101.0
295440052020150430T000000,1849811.0
788360342520140529T000000,301356.0
062730019520150303T000000,815269.0
444130017020150112T000000,932886.0
327480050520150424T000000,396887.0
212100030020150219T000000,539045.0
330070048020140820T000000,350789.0
923890006020140529T000000,390163.0
375160017620150306T000000,214003.0
144640071520150422T000000,266421.0
433100059520140910T000000,307252.0
142506911620141107T000000,1285717.0
320485014020141112T000000,418160.0
336140206620150403T000000,609209.0
809141093020150323T000000,282801.0
724280004020150120T000000,652298.0
